symbol	globalScore	otGeneticsPortal	geneBurden	eva	genomicsEngland	gene2Phenotype	uniprotLiterature	uniprotVariants	orphanet	clingen	cancerGeneCensus	intogen	evaSomatic	cancerBiomarkers	chembl	crisprScreen	crispr	slapenrich	progeny	reactome	sysbio	europepmc	expressionAtlas	impc	maxClinicalTrialPhase	isInMembrane	isSecreted	hasLigand	hasSmallMoleculeBinder	hasPocket	mouseOrthologMaxIdentityPercentage	hasHighQualityChemicalProbes	geneticConstraint	mouseKoScore	geneEssentiality	hasSafetyEvent	isCancerDriverGene	paralogMaxIdentityPercentage	tissueSpecificity	tissueDistribution
GPD2	0.6964826759302185	No data	No data	0.547137717850459	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.9992230816318488	No data	No data	No data	No data	No data	No data	0.12177540507637159	No data	0.36591354708243473	1	0	0	0	0	0	0.6630000000000003	No data	-0.06345071889977083	-0.7888992778499834	0	No data	No data	No data	-1	-1
SLC2A2	0.6940095395283464	0.6559454407235522	No data	0.8535601307871328	0.793687430215172	No data	No data	No data	No data	No data	No data	No data	0.19892846655180269	No data	No data	No data	No data	No data	No data	No data	No data	0.2841338161871167	0.01451421064690412	0.33217338781498973	No data	1	0	1	1	0	0.04579999999999984	No data	0.015419879141487902	-0.7806851924228164	0	No data	No data	0	1	0.5
AKT2	0.693722788786932	0.5241270199208488	No data	0.6724213903065152	0.865457038266544	No data	0.607930797611621	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.2122707197056862	No data	0.7592297832163861	0.75	0	0	1	1	1	0.9064450000000001	1	-0.6052302563033966	-0.7169825382494882	0	-1	No data	-0.5218299999999999	-1	-1
GIPR	0.6707891166751789	0.5811795498737627	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.9425332394774638	No data	No data	No data	No data	No data	No data	0.3103631093147924	No data	0.5260273209033954	1	0	0	1	1	0	0	No data	0.7968326734736404	-0.20744991348439518	0	-1	No data	0	0.5	0
CALCR	0.6605113521844789	0.6108254795272562	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.9321941479222045	No data	No data	No data	No data	No data	No data	0.0715725838679245	No data	No data	1	0	0	1	1	0	0	No data	0.021566993123567357	-0.5334310964091995	0	No data	No data	0	0.5	0.5
ACE	0.6568062753072482	0.6209215612804907	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.9164201960506672	No data	No data	No data	No data	No data	No data	0.393563842735301	No data	No data	1	0	1	1	1	1	0.16539	No data	0.21014794748906018	-0.9741743606474174	0	-1	No data	0	0.5	0
MT-ND1	0.6541282077694099	No data	No data	No data	No data	No data	0.3039653988058105	No data	No data	No data	No data	No data	No data	No data	0.9992230816318488	No data	No data	No data	No data	No data	No data	0.03495602086266821	No data	No data	1	0	0	0	0	0	0	No data	No data	No data	No data	-1	No data	No data	0.5	-1
TCF7L2	0.650778880873904	0.8863029078428672	No data	0.18237923928348632	No data	No data	0.607930797611621	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.6599376459619195	No data	0.4603319547381596	No data	0	0	1	1	0	0.7415199999999998	No data	-0.7949572827672432	-0.8842410504815262	0	-1	-1	0	-1	-1
NEUROD1	0.6472058180013713	No data	No data	0.6647466732424877	0.8274613634158176	No data	No data	0.607930797611621	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.27268225114309036	No data	No data	No data	0	0	0	0	0	0.8876399999999997	No data	-0.48062096270056265	-0.8740993066847349	0	No data	No data	0	0.75	0.5
DPP4	0.6378827385139656	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.9983849237319078	No data	No data	No data	No data	No data	No data	0.5599878674466818	No data	0.768791397530481	1	1	1	1	1	1	0.22323999999999983	1	-0.35903313190247965	-0.8842744628079802	0	No data	No data	0	0.5	0
CDKAL1	0.632256954225969	0.8547205512713081	No data	0.2279740491043579	No data	No data	0.607930797611621	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.6384783916303304	No data	No data	No data	0	0	0	0	0	0.5250450000000001	No data	-0.4717649510314649	-0.7858049550081581	0	No data	No data	0	-1	-1
SLC5A2	0.6239258116940252	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.9971009128019814	No data	No data	No data	No data	No data	No data	0.5841934162508248	No data	No data	1	1	0	1	1	0	0.5238100000000003	0	0.26234632215044806	-0.35088755848518866	0	No data	No data	0	1	0.5
NDUFS3	0.6237135684109646	0.10087420361720388	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.9992230816318488	No data	No data	No data	No data	No data	No data	0.06839221473130737	No data	No data	1	0	0	0	0	0	0.3560600000000001	No data	0.15044801000208374	-0.6469302396874399	0	No data	No data	No data	0.5	-1
HMGCR	0.6200790384657426	0.12826824437655646	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.9834482767873395	No data	No data	No data	No data	No data	No data	0.20104181414740985	No data	No data	1	0	0	1	1	1	0.6677950000000002	1	-0.8118357991248177	0	-1	-1	No data	No data	0.5	-1
NDUFS4	0.6188506743198477	0.07495714549229972	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.9992230816318488	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	0	0	0	0.37143000000000015	No data	0.3012085851219004	-0.9208843900438202	0	No data	No data	0	-1	-1
PDE3A	0.6171545244804653	0.5975102108580291	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.865457038266544	No data	No data	No data	No data	No data	No data	0.015198269940290528	No data	No data	1	1	0	1	1	0	0.1893099999999997	No data	-0.47895394873932073	0	0	-1	No data	0	0.5	0
NDUFA13	0.6129157523645903	0.03482639579241567	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.9992230816318488	No data	No data	No data	No data	No data	No data	0.012158615952232422	No data	No data	1	0	0	0	1	0	0.1666649999999997	No data	0.8061054386330486	-0.5787265667839511	-1	No data	No data	No data	-1	-1
NDUFS5	0.6127367884450091	0.03472963342113356	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.9992230816318488	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	0	0	0	0	No data	0.5003125651177329	0	0	No data	No data	No data	-1	-1
NDUFAB1	0.6120782331919505	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.9992230816318488	No data	No data	No data	No data	No data	No data	0.15198269940290526	No data	No data	1	0	0	0	0	0	0.26281999999999994	No data	-0.19733277766201296	No data	-1	No data	No data	0	0.5	-1
ENPP1	0.61121398779988	0.2400002851825081	No data	0.8088605574706257	No data	No data	0.607930797611621	No data	No data	No data	No data	No data	0.24452327637267426	No data	No data	No data	No data	No data	No data	No data	No data	0.29850886614205435	No data	No data	No data	1	1	1	1	0	0	No data	-0.39424880183371536	-0.9579068417076377	0	No data	No data	0	0.5	0
NDUFB6	0.6104053679014627	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.9992230816318488	No data	No data	No data	No data	No data	No data	0.09694797186286182	No data	No data	1	0	0	0	0	0	0	No data	0.7303604917691187	No data	0	No data	No data	No data	-1	-1
NDUFAF3	0.6100455439911847	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.9992230816318488	No data	No data	No data	No data	No data	No data	0.08511031166562696	No data	No data	1	0	0	0	0	0	0.02173999999999978	No data	0.1933736195040634	No data	0	No data	No data	No data	0.5	-1
MT-ND4L	0.609906951545678	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.9992230816318488	No data	No data	No data	No data	No data	No data	0.0805508306835398	No data	No data	1	0	0	0	0	0	0	No data	No data	No data	No data	No data	No data	No data	0.5	-1
MT-ND6	0.6098556210103051	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.9992230816318488	No data	No data	No data	No data	No data	No data	0.0788621340235075	No data	No data	1	0	0	0	0	0	0	No data	No data	-0.26266227824436966	No data	No data	No data	No data	0.5	-1
NDUFC2	0.6092139893181441	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.9992230816318488	No data	No data	No data	No data	No data	No data	0.057753425773104	No data	No data	1	0	0	0	0	0	0	No data	-0.1364867680766827	0	0	No data	No data	No data	-1	-1
NDUFS1	0.6083824346451036	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.9992230816318488	No data	No data	No data	No data	No data	No data	0.030396539880581056	No data	No data	1	0	0	0	0	0	0.7042650000000001	No data	-0.12794332152531773	-0.638230433191036	0	No data	No data	0	0.5	-1
NDUFV1	0.6083824346451036	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.9992230816318488	No data	No data	No data	No data	No data	No data	0.030396539880581056	No data	No data	1	0	0	0	0	0	0.7952599999999996	No data	0.35851219003959156	-0.6285599032897629	0	No data	No data	No data	-1	-1
MT-ND2	0.6082900396814324	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.9992230816318488	No data	No data	No data	No data	No data	No data	0.02735688589252295	No data	No data	1	0	0	0	0	0	0	No data	No data	0	No data	No data	No data	0	0.5	-1
MT-ND4	0.6080128547904189	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.9992230816318488	No data	No data	No data	No data	No data	No data	0.01823792392834863	No data	No data	1	0	0	0	1	0	0	0	No data	No data	No data	No data	No data	0	0.5	-1
SLC30A8	0.6078704808247857	0.8142298204476134	No data	0.6839221473130737	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.37633196968382204	No data	0.44938244559451035	No data	1	0	0	0	0	0.024389999999999645	No data	0.6247134819754114	-0.28503567362602955	0	No data	No data	0	1	0.5
PAX4	0.607840977261145	0.7642376475810174	No data	0.6611098169394438	No data	No data	No data	0.607930797611621	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.22314273013079972	No data	No data	No data	0	0	0	0	0	0	No data	-0.020733486142946456	-0.7209227657650499	0	No data	No data	0	No data	No data
NDUFAF2	0.6078280648630765	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.9992230816318488	No data	No data	No data	No data	No data	No data	0.012158615952232422	No data	No data	1	0	0	0	0	0	0.05325500000000005	No data	0.6842050427172328	0	0	No data	No data	No data	-1	-1
NDUFB9	0.6078280648630765	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.9992230816318488	No data	No data	No data	No data	No data	No data	0.012158615952232422	No data	No data	1	0	0	0	0	0	0.3296100000000003	No data	0.16774327984996873	-0.5512941723678829	-1	No data	No data	No data	0.5	-1
MT-ND5	0.6078280648630765	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.9992230816318488	No data	No data	No data	No data	No data	No data	0.012158615952232422	No data	No data	1	0	0	0	0	0	0	No data	No data	No data	No data	No data	No data	0	0.5	-1
NDUFB5	0.6078280648630765	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.9992230816318488	No data	No data	No data	No data	No data	No data	0.012158615952232422	No data	No data	1	0	0	0	0	0	0	No data	0.4098770577203583	-0.7970603619816965	0	No data	No data	No data	-1	-1
NDUFA12	0.6078280648630765	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.9992230816318488	No data	No data	No data	No data	No data	No data	0.012158615952232422	No data	No data	1	0	0	0	0	0	0.4482750000000003	No data	0.6098145446968117	0	0	No data	No data	No data	0.5	-1
NDUFA3	0.6074584850083918	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.9992230816318488	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	0	0	0	0.047619999999999864	No data	0.5942904771827464	No data	0	No data	No data	No data	0.5	-1
NDUFA11	0.6074584850083918	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.9992230816318488	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	0	0	0	0	No data	0.6394040425088561	-0.022060910089015118	0	No data	No data	No data	-1	-1
NDUFA4L2	0.6074584850083918	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.9992230816318488	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	0	0	0	0.7126449999999999	No data	0.5100020837674515	No data	0	No data	No data	0	0.5	0
NDUFA5	0.6074584850083918	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.9992230816318488	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	0	0	0	0.008619999999999805	No data	0.5175036465930403	No data	0	No data	No data	No data	0.5	-1
NDUFS7	0.6074584850083918	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.9992230816318488	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	0	0	0	0.31925000000000026	No data	-0.6437799541571161	-0.6302444295329601	0	No data	No data	No data	0.5	-1
NDUFS8	0.6074584850083918	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.9992230816318488	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	0	0	0	0.5	No data	-0.21244009168576783	-0.4025761376112691	0	No data	No data	No data	-1	-1
NDUFA1	0.6074584850083918	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.9992230816318488	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	0	0	0	0.14285500000000012	No data	0.32454678057928743	-0.8509301228932253	0	No data	No data	No data	-1	-1
NDUFA7	0.6074584850083918	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.9992230816318488	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	0	0	0	0.5575200000000002	No data	0.855386538862263	-0.4025761376112691	0	No data	No data	No data	-1	-1
NDUFB3	0.6074584850083918	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.9992230816318488	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	0	0	0	0	No data	0.9720775161491977	No data	-1	No data	No data	No data	0.5	-1
NDUFA4	0.6074584850083918	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.9992230816318488	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	0	1	0	0.4444450000000003	No data	0.5390706397166076	No data	0	No data	No data	-0.07407500000000003	0.5	-1
NDUFA2	0.6074584850083918	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.9992230816318488	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	0	0	0	0.2929299999999998	No data	-0.3655969993748698	No data	0	No data	No data	No data	-1	-1
MT-ND3	0.6074584850083918	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.9992230816318488	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	0	0	0	0	No data	No data	No data	No data	No data	No data	No data	0.5	-1
NDUFB1	0.6074584850083918	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.9992230816318488	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	0	0	0	0	No data	0.9213377787038965	No data	-1	No data	No data	No data	-1	-1
NDUFA9	0.6074584850083918	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.9992230816318488	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	0	0	0	0	No data	-0.33225672015003127	-0.4025761376112691	0	No data	No data	No data	-1	-1
NDUFB10	0.6074584850083918	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.9992230816318488	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	0	0	0	0.040699999999999646	No data	0.22681808710147955	No data	-1	No data	No data	No data	0.75	-1
NDUFS2	0.6074584850083918	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.9992230816318488	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	0	1	0	0.6112299999999997	0	-0.4236299229006043	-0.6344790290512203	0	No data	No data	No data	0.5	-1
NDUFA8	0.6074584850083918	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.9992230816318488	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	0	0	0	0.33139499999999983	No data	-0.2280683475724109	-0.7886223298903361	0	No data	No data	No data	0.5	-1
NDUFV3	0.6074584850083918	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.9992230816318488	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	0	0	0	0	No data	0.8848718483017295	-0.05377051238253633	0	No data	No data	No data	0.5	-1
NDUFB4	0.6074584850083918	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.9992230816318488	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	0	0	0	0	No data	0.560637632840175	No data	-1	No data	No data	No data	0.5	-1
NDUFB7	0.6074584850083918	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.9992230816318488	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	0	0	0	0.08759000000000014	No data	0.7294227964159199	No data	0	No data	No data	No data	-1	-1
NDUFB2	0.6074584850083918	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.9992230816318488	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	0	0	0	0.14285500000000012	No data	0.8746613877891227	No data	0	No data	No data	No data	-1	-1
NDUFC1	0.6074584850083918	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.9992230816318488	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	0	0	0	0	No data	0.41831631589914564	No data	0	No data	No data	No data	0.75	-1
NDUFB8	0.6074584850083918	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.9992230816318488	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	0	0	0	0.05914000000000001	No data	0.09189414461346113	-0.4871350770606589	0	No data	No data	No data	-1	-1
NDUFV2	0.6074584850083918	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.9992230816318488	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	0	0	0	0.6586350000000003	No data	-0.09491560741821214	-0.4025761376112691	0	No data	No data	No data	0.5	-1
NDUFA10	0.6074584850083918	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.9992230816318488	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	0	1	0	0	No data	0.23025630339654102	-0.4700118918221574	0	No data	No data	0	0.5	-1
NDUFA6	0.6074584850083918	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.9992230816318488	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	0	0	0	0.33594000000000007	No data	0.7643259012294228	-0.7277052597941727	0	No data	No data	No data	-1	-1
NDUFB11	0.6074584850083918	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.9992230816318488	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	0	0	0	0	No data	-0.4279016461762867	No data	0	No data	No data	No data	0.5	-1
NDUFAF1	0.6074584850083918	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.9992230816318488	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	0	0	0	0	No data	-0.008022504688476761	No data	0	No data	No data	No data	-1	-1
NDUFAF4	0.6074584850083918	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.9992230816318488	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	0	0	0	0	No data	-0.2356740987705772	No data	0	No data	No data	No data	-1	-1
NDUFS6	0.6074584850083918	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.9992230816318488	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	0	0	0	0	No data	0.4487393206918109	-0.9268449898275329	0	No data	No data	No data	0.5	-1
PPARA	0.6044753673143235	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.9630678929764895	No data	No data	No data	No data	No data	No data	0.3907149872467503	No data	0.4513126258769272	1	0	0	1	1	1	0.6046999999999997	1	-0.3431964992706814	-0.9591287505502746	0	-1	No data	0	0.5	-1
MGAM	0.602989312399156	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.9892936384567349	No data	No data	No data	No data	No data	No data	0.05155987182119006	No data	No data	1	1	0	1	1	1	0	No data	-0.08605959574911437	-0.12511711754295884	0	No data	No data	0	0.5	0
KCNQ1	0.6027737763431222	0.8262693879973773	No data	No data	No data	No data	0.607930797611621	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.5969251890745931	No data	No data	1	1	0	1	1	0	0.3786999999999999	1	-0.12096270056261726	-0.9433004896817978	0	-1	No data	0	0.5	0
AMY2A	0.6006226576046337	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.9864588376242156	No data	No data	No data	No data	No data	No data	0.030396539880581056	No data	No data	1	0	1	1	1	0	No data	No data	0.7364034173786205	No data	0	No data	No data	-0.970645	1	0
INS	0.5915647368838954	0.5210884373305805	No data	0.8130046398660207	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.9468035546873429	No data	0.7009795709542602	No data	0	1	0	0	0	0.09091000000000023	No data	0.316941029381121	-0.9659480566852074	0	No data	No data	0	1	0
AGTR1	0.587032784617416	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.9528162797992085	No data	No data	No data	No data	No data	No data	0.256161513525431	No data	No data	1	0	0	1	1	0	0.7214500000000001	No data	0.49499895811627415	-0.9648679303323667	0	-1	No data	0	0.5	0
PTGS2	0.5824324323840132	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.9422728366747307	No data	No data	No data	No data	No data	No data	0.3087609515207155	0.015580850390104721	No data	1	0	0	1	1	0	0.3377499999999998	0	-0.8072515107314024	-0.9747706328107875	0	-1	No data	-0.02317999999999998	0.5	0
GAA	0.5771430920543438	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.9461649254767969	No data	No data	No data	No data	No data	No data	0.06383273374922022	No data	No data	1	0	0	1	1	0	0.007354999999999734	0	0.08897687018128786	-0.9387501942912058	0	No data	No data	0	-1	-1
PTGS1	0.57371442932231	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.9422728366747307	No data	No data	No data	No data	No data	No data	0.028876712886552	No data	No data	1	0	0	0	0	0	0.48247	1	-0.15784538445509477	-0.9397369417042986	0	-1	No data	-0.035892499999999924	0.5	0
SI	0.5716981794338905	0.04494751879197886	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.9259673374623141	No data	No data	No data	No data	No data	No data	0.1438144736583291	No data	No data	0.75	1	0	1	1	1	0	No data	0.16159616586788905	0	0	No data	No data	0	1	0.5
