symbol	globalScore	otGeneticsPortal	geneBurden	eva	genomicsEngland	gene2Phenotype	uniprotLiterature	uniprotVariants	orphanet	clingen	cancerGeneCensus	intogen	evaSomatic	cancerBiomarkers	chembl	crisprScreen	crispr	slapenrich	progeny	reactome	sysbio	europepmc	expressionAtlas	impc	maxClinicalTrialPhase	isInMembrane	isSecreted	hasLigand	hasSmallMoleculeBinder	hasPocket	mouseOrthologMaxIdentityPercentage	hasHighQualityChemicalProbes	geneticConstraint	mouseKoScore	geneEssentiality	hasSafetyEvent	isCancerDriverGene	paralogMaxIdentityPercentage	tissueSpecificity	tissueDistribution
IGHE	0.024015093635270435	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.19751502744735566	No data	No data	1	1	1	0	0	0	0	No data	No data	0	No data	No data	No data	0	No data	No data
MYH9	0.023975439817038514	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.19718888984758517	No data	No data	No data	1	0	0	1	0	0.8545900000000003	No data	-0.9854136278391331	-0.9311505690805677	0	No data	No data	-0.4566324999999999	-1	-1
MRGPRD	0.02389021472333647	0.03929758916178289	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	0	0	0	No data	No data	-0.9159683648639627	0	No data	No data	0	No data	No data
TRAPPC6A	0.02364358166734852	0.03889189651229565	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0	No data	0.8850802250468848	0	0	No data	No data	0	-1	-1
PIKFYVE	0.023447788558329418	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.19284915857568646	No data	No data	0.5	0	0	1	1	0	0.67588	1	-0.6401333611168993	-0.9486509476618893	0	No data	No data	0	-1	-1
MMP2	0.023290446261537843	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.19155507792201895	No data	No data	0.75	0	1	1	1	1	0.7954549999999998	0	-0.6732652635965826	-0.930569330612932	0	-1	No data	0	0.5	-1
ATP5MK	0.022718894956034588	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.18685428543257188	No data	No data	No data	0	0	0	0	0	0.39654999999999985	No data	0.7443217336945196	-0.2942743552259436	0	No data	No data	No data	-1	-1
TMBIM4	0.022525111442351007	0.03705209792108815	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.20168000000000036	No data	0.605126067930819	No data	0	No data	No data	0	-1	-1
THBS3	0.022474596934802565	0.036969005391894204	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	1	0	0	0	0.8587850000000004	No data	0.020420921025213534	0	0	No data	No data	-0.024582499999999997	-1	-1
CAT	0.022427908230077915	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.18446103008920162	No data	No data	No data	0	0	0	1	1	0.46869000000000016	No data	0.17743279849968752	-0.7483452599515245	0	-1	No data	No data	0.5	-1
ETV4	0.02238827206090539	0.036827007529248786	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.6280999999999999	No data	-0.07980829339445716	-0.29392698406976975	0	No data	No data	0	-1	0
VPS13C	0.022266412179108915	0.03662655727689239	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.3205449999999999	No data	-0.2890185455303188	-0.276899951827744	0	No data	No data	0	-1	-1
