symbol	globalScore	otGeneticsPortal	geneBurden	eva	genomicsEngland	gene2Phenotype	uniprotLiterature	uniprotVariants	orphanet	clingen	cancerGeneCensus	intogen	evaSomatic	cancerBiomarkers	chembl	crisprScreen	crispr	slapenrich	progeny	reactome	sysbio	europepmc	expressionAtlas	impc	maxClinicalTrialPhase	isInMembrane	isSecreted	hasLigand	hasSmallMoleculeBinder	hasPocket	mouseOrthologMaxIdentityPercentage	hasHighQualityChemicalProbes	geneticConstraint	mouseKoScore	geneEssentiality	hasSafetyEvent	isCancerDriverGene	paralogMaxIdentityPercentage	tissueSpecificity	tissueDistribution
RREB1	0.38364088521142387	0.6310601251304171	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.04132999999999996	No data	-0.9360283392373411	-0.8836093573392628	0	No data	No data	0	-1	-1
KCNN3	0.3803129371054316	0.6255859031974821	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	1	1	0	0.7879600000000003	No data	-0.7295269847884975	-0.536073563266993	0	-1	No data	-0.16552749999999997	0.5	0
SH3PXD2A	0.3792478715808632	0.6238339512832959	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.55428	No data	-0.7623463221504481	-0.7848171776151136	0	No data	No data	0	-1	-1
CAND2	0.37807503121811753	0.6219047179439858	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.5226550000000003	No data	0.035528235048968515	-0.07427605519901348	0	No data	No data	-0.05541999999999998	0.5	0
ARNT2	0.37518235827571994	0.6171464906033707	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.8535550000000001	No data	-0.7702646384663472	-0.8592331969162287	0	No data	No data	-0.11436500000000009	1	0
NEURL1	0.37428667231140494	0.615673155204286	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	0	0	0.7125450000000001	No data	-0.20889768701812883	-0.19860983471520793	0	No data	No data	0	0.5	0
KCNJ3	0.3712532301378575	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.6106833731674737	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	1	0	1	1	0	0.9500999999999997	No data	-0.8160033340279225	-0.8062765009641895	0	No data	No data	0	0.5	0
ZFHX3	0.3711511020093168	0.6105153801509298	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.7393999999999998	No data	-0.9515524067514065	-0.8182309120562067	0	No data	-1	0	-1	0
F2	0.37050380432141355	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.607930797611621	No data	No data	No data	No data	No data	No data	0.030396539880581056	No data	No data	1	0	1	1	1	1	0.05144499999999965	0	-0.45061471139820797	-0.9470340181176401	0	-1	No data	0	1	1
ADRB1	0.3695798546847018	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.607930797611621	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	1	0	1	1	0	0.5178199999999997	0	0.644613461137737	-0.5294145467853534	0	-1	No data	0	0.5	0
SSPN	0.3658273578505357	0.6017582252581418	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0	No data	0.3198583038132945	0	0	No data	No data	No data	0.5	0
RPL3L	0.3656680202321891	0.5103921542358429	0.36171397630042146	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.030396539880581056	No data	No data	No data	0	0	0	0	0	0.7788699999999998	No data	0.6884767659929152	-0.682043432491502	0	No data	No data	-0.42874750000000006	0.5	0.5
CASZ1	0.3645563417981369	0.5996675003641371	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	No data	No data	-0.9399874973952906	-0.9380106806616769	0	No data	No data	No data	0.5	0
KCNA3	0.3524970525126089	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.5792229543910723	No data	No data	No data	No data	No data	No data	0.012158615952232422	No data	No data	1	1	0	1	1	0	0.4347850000000001	1	-0.6366951448218379	-0.2103275658845205	0	No data	No data	-0.16956500000000005	0.5	0.5
KCNC2	0.3521274726579242	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.5792229543910723	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	1	0	0	0	0	0.89028	No data	-0.4542613044384247	-0.3099206066306684	0	No data	No data	-0.08307249999999992	1	0.5
SCN8A	0.3521274726579242	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.5792229543910723	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	1	0	1	1	0	0.9318199999999998	No data	-0.9578037091060637	-0.9489068977715015	0	No data	No data	-0.4267675000000001	0.75	0.5
KCNA10	0.3521274726579242	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.5792229543910723	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	0	0	0	0.6868899999999997	No data	0.3729943738278807	-0.6300481121398432	0	No data	No data	0	No data	No data
SCN1A	0.3521274726579242	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.5792229543910723	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	1	0	1	1	0	0.9079149999999998	No data	-0.9937486976453428	-0.9660827336174976	0	-1	No data	-0.6864100000000001	0.5	0.5
KCNH6	0.3521274726579242	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.5792229543910723	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	0	0	0	0.48329999999999984	No data	0.5399041466972285	-0.33105314380885875	0	No data	No data	-0.08664000000000005	0.5	0.5
KCNV2	0.3521274726579242	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.5792229543910723	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	1	0	0	0	0	0.11926500000000004	No data	0.9965617837049385	-0.25968950302935195	0	No data	No data	0	1	0.5
KCNQ3	0.3521274726579242	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.5792229543910723	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	1	0	1	1	0	0.7763750000000001	No data	-0.6834757241091894	-0.8275321528652465	0	No data	No data	0	1	0.5
KCNB1	0.3521274726579242	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.5792229543910723	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	1	0	0	1	0	0.6853149999999999	No data	-0.9616586788914357	-0.30530190699284115	0	No data	No data	-0.1520975	1	0
KCNB2	0.3521274726579242	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.5792229543910723	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	1	0	0	1	0	No data	No data	-0.8090227130652219	-0.24707193638044772	0	No data	No data	-0.055982500000000004	0.5	0.5
KCNH1	0.3521274726579242	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.5792229543910723	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	1	1	0	0.8533850000000001	No data	-0.6425296936861846	-0.05377051238253633	0	No data	No data	-0.325075	1	0.5
KCNQ4	0.3521274726579242	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.5792229543910723	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	1	0	1	1	0	0.8417250000000003	No data	-0.6156490935611586	-0.12616763293866934	0	No data	No data	0	0.5	0
KCNS3	0.3521274726579242	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.5792229543910723	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	1	0	0	0	0	0.7454149999999998	No data	-0.007605751198166311	No data	0	No data	No data	0	0.5	0
KCNG3	0.3521274726579242	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.5792229543910723	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	0	0	0	0.7821100000000001	No data	-0.33548655969993746	0	0	No data	No data	0	0.5	1
KCNS2	0.3521274726579242	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.5792229543910723	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	1	0	0	0	0	0.9056600000000004	No data	-0.16805584496770165	No data	0	No data	No data	0	0.5	0.5
KCNS1	0.3521274726579242	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.5792229543910723	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	1	0	0	0	0	0.23004000000000033	No data	-0.2966242967284851	No data	0	No data	No data	0	1	0.5
KCNH5	0.3521274726579242	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.5792229543910723	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	0	0	0	0.9038449999999998	No data	-0.571056470097937	0	0	No data	No data	-0.3269224999999999	0.5	0.5
KCNQ5	0.3521274726579242	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.5792229543910723	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	1	1	0	0.7800449999999998	No data	-0.7473431964992707	-0.30744733073070546	0	-1	No data	0	0.5	0.5
KCNA6	0.3521274726579242	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.5792229543910723	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	1	0	0	1	0	0.6408299999999997	No data	-0.46353406959783283	-0.05377051238253633	0	No data	No data	-0.10680499999999996	1	0.5
KCNV1	0.3521274726579242	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.5792229543910723	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	1	0	0	0	0	0.7799999999999997	No data	-0.763179829131069	-0.11655552492370824	0	No data	No data	0	1	1
KCNH4	0.3521274726579242	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.5792229543910723	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	0	0	0	0.49852500000000005	No data	-0.8708064180037508	No data	0	No data	No data	0	1	0.5
KCNH7	0.3521274726579242	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.5792229543910723	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	0	0	0	0.7198999999999998	No data	-0.6703479891644093	No data	0	No data	No data	0	0.5	0.5
KCND1	0.3521274726579242	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.5792229543910723	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	0	0	0	0.7217950000000002	No data	-0.42133777870389666	No data	0	No data	No data	-0.13060250000000018	0.5	0
KCNA1	0.3521274726579242	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.5792229543910723	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	1	0	0	1	0	0.9191899999999997	No data	-0.2218170452177537	-0.9395476967089297	0	No data	No data	-0.5100999999999999	1	0.5
KCNQ1	0.3521274726579242	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.5792229543910723	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	1	0	1	1	0	0.3786999999999999	1	-0.12096270056261726	-0.9433004896817978	0	-1	No data	0	0.5	0
SCN2A	0.3521274726579242	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.5792229543910723	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	1	0	1	1	0	0.9027450000000001	1	-0.9605126067930819	-0.7880557324349885	0	No data	No data	-0.6907724999999999	1	0.5
KCNG2	0.3521274726579242	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.5792229543910723	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	0	0	0	0.34549499999999966	No data	-0.3005834548864347	-0.7070379332925244	0	No data	No data	0	0.5	1
KCNF1	0.3521274726579242	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.5792229543910723	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	0	0	0	0.7975700000000003	No data	-0.3096478433006876	-0.17077894484562928	0	No data	No data	0	0.75	0.5
KCNA4	0.3521274726579242	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.5792229543910723	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	1	0	1	1	0	0.8698300000000003	No data	-0.783496561783705	0	0	No data	No data	0	0.5	0.5
