symbol	globalScore	otGeneticsPortal	geneBurden	eva	genomicsEngland	gene2Phenotype	uniprotLiterature	uniprotVariants	orphanet	clingen	cancerGeneCensus	intogen	evaSomatic	cancerBiomarkers	chembl	crisprScreen	crispr	slapenrich	progeny	reactome	sysbio	europepmc	expressionAtlas	impc	maxClinicalTrialPhase	isInMembrane	isSecreted	hasLigand	hasSmallMoleculeBinder	hasPocket	mouseOrthologMaxIdentityPercentage	hasHighQualityChemicalProbes	geneticConstraint	mouseKoScore	geneEssentiality	hasSafetyEvent	isCancerDriverGene	paralogMaxIdentityPercentage	tissueSpecificity	tissueDistribution
ADRA1D	0.2736635934733758	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.42555155832813474	No data	No data	No data	No data	No data	No data	0.02262853524443256	No data	0.4820283294262544	1	1	0	1	1	0	0.2307699999999997	1	0.46488851844134205	-0.8229130970392914	0	No data	No data	0	0.5	0
FES	0.27361525421845956	0.450076316734425	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	1	1	0	0.5194650000000003	No data	-0.08095436549281099	-0.9347941848828836	0	No data	-1	0	0.5	-1
USP28	0.27290855226515937	0.44891384568331744	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	1	1	0	0.1571550000000002	No data	-0.32402583871639923	0	0	No data	No data	0	0.5	-1
FGF5	0.26997639504076126	0.43178007104534016	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.24621197303270656	No data	No data	No data	0	1	0	0	0	0.2164200000000001	No data	0.8967493227755783	0	0	No data	No data	0	0.5	0.5
ARHGAP24	0.2666412838126896	0.43860466497213785	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	0	0	0.6323549999999998	No data	-0.09679099812460934	-0.39200627018009526	0	No data	No data	0	0.5	-1
MECOM	0.2640835342475984	0.4343973611554208	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0	No data	-0.9519691602417171	-0.9740229382245419	0	No data	No data	0	0.5	0
HRCT1	0.2621117034055483	0.43115384914748034	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0	No data	No data	No data	0	No data	No data	No data	0.5	0
ADRB3	0.2592602680613183	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.42555155832813474	No data	No data	No data	No data	No data	No data	0.01823792392834863	No data	No data	1	1	0	1	1	0	0	1	0.7413002708897687	-0.10006653173107727	0	-1	No data	0	0.5	0.5
SLC12A1	0.25907547813397597	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.42555155832813474	No data	No data	No data	No data	No data	No data	0.012158615952232422	No data	No data	1	0	0	0	0	0	0.6405799999999999	No data	-0.10950197957907892	-0.8805151205594488	0	No data	No data	-0.09463249999999998	1	1
ADRA1B	0.25870589827929125	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.42555155832813474	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	1	0	1	1	0	0.7692300000000003	0	-0.1549281100229214	-0.9323474287510244	0	-1	No data	0	0.5	0
NOS3	0.2576787167371584	0.3571988982677974	No data	0.19892846655180269	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.1359160966620088	No data	0.6854380458472603	0.75	1	0	1	1	1	0.70075	No data	-0.49551989997916235	-0.9935710990502125	0	-1	No data	0	0.5	0
CCDC71L	0.25748880952706316	0.42354953974804366	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0	No data	0.22369243592415078	No data	0	No data	No data	0	-1	0
KCNK3	0.25724907144664905	0.42315518880981845	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	1	0	1	1	0	0.5939100000000004	1	-0.625963742446343	-0.05377051238253633	0	No data	No data	0	1	0
PPP2R2B	0.25705085742040934	0.42282914178765996	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	1	No data	-0.7658887268180871	-0.6231514920266931	0	No data	No data	-0.6501124999999999	0.5	0
PHIP	0.2554160653204649	0.42014003291808627	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.7446449999999999	No data	-0.9712440091685768	-0.8744676908226856	0	No data	No data	0	-1	-1
ATP2B1	0.254015043272464	0.4122965329881686	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.11077850089811762	No data	No data	No data	1	0	0	0	0	0.9754100000000001	No data	-0.987393206918108	-0.9021912473465862	0	No data	No data	-0.5307375000000001	0.5	-1
CLIC4	0.25337863308142194	0.4167886115934101	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	0	0	0.9407099999999999	No data	0.3027714107105648	-0.9046234712364917	0	No data	No data	-0.35770750000000007	-1	-1
APOLD1	0.24954031252573664	0.4104748657348931	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	0	0	0.375	No data	0.7825588664305063	No data	0	No data	No data	0	0.5	0
DNMT3A	0.24937276145252724	No data	0.4101992569421363	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	1	1	0	0.7807000000000002	No data	0.6694102938112108	-0.8021939959674281	0	No data	-1	0	-1	-1
REXO1	0.2469043391323306	0.4061388896603761	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0	No data	-0.7572410918941446	-0.7578432578025293	0	No data	No data	0	-1	-1
HNRNPA1L3	0.24457236146709838	0.4023029634753664	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	No data	No data	No data	No data	No data	No data	No data	-0.9765625	-1	0
PIK3CG	0.24394298016639884	0.40126767902659005	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	1	0	1	1	1	0.7050800000000003	1	-0.3818503854969786	-0.8895205097458677	0	-1	No data	0	0.75	0
ZFPM2	0.24087958437344528	0.3962286255603259	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.6959150000000001	No data	-0.9455094811419046	-0.9736152482830585	0	No data	No data	0	0.5	0
FBN2	0.24076981548116339	0.39604806406761467	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	1	0	0	0	0.8162750000000003	No data	-0.8820587622421338	-0.9210043502789045	0	No data	No data	-0.1878425	1	0.5
MRAS	0.24043182950599162	0.3954921028027806	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.8076900000000002	No data	-0.6699312356740987	-0.2431114717674604	0	No data	No data	0	0.5	-1
LSP1	0.23760085827303526	0.39083537008899405	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	0	0	0	No data	-0.01833715357366117	0	0	No data	No data	0	0.5	0
FTO	0.23719114692895527	0.39016142603863563	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.75	1	0	1	1	0	0.3366349999999997	0	-0.07553657011877479	-0.8263520867351067	0	-1	No data	No data	-1	-1
ZNF831	0.23488064722277877	0.3863608294653846	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	No data	-0.20952281725359445	0	0	No data	No data	0	0.5	0.5
SOX3	0.23384408787573402	0.38465576804866236	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.6412550000000004	No data	-0.06918107939153995	-0.8170266632226159	0	No data	No data	0	0.5	0.5
PDE3A	0.2330130560753459	0.38328878383984616	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	1	0	1	1	0	0.1893099999999997	No data	-0.47895394873932073	0	0	-1	No data	0	0.5	0
CACNA1H	0.23053967633916092	0.3792202619852171	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	1	1	0	0.1712699999999998	0	-0.4932277557824547	-0.8540854388873467	0	No data	No data	0	0.5	0
TMEFF2	0.23029566469561158	0.37881888136013936	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	1	0	0	0	0.9465249999999997	No data	-0.20900187539070636	No data	0	No data	No data	0	0.5	0.5
SH2B3	0.22270530990795528	0.36633332409362723	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0	No data	-0.13252760991873302	0	0	No data	-1	0	0.5	-1
SLC22A1	0.22245001958231717	0.3659133908929388	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	1	1	0	0	No data	0.7334861429464472	-0.6675627141107939	0	-1	No data	-0.25090250000000014	1	0.5
GTF2I	0.21496584301276217	0.35360248873276184	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.8547100000000001	No data	No data	-0.9071262192207813	0	No data	No data	0	-1	-1
HELT	0.20616595971446544	0.3391273489094977	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.586775	No data	0.32329652010835597	-0.7403091462932867	0	No data	No data	0	0.5	1
BAHCC1	0.2059850381988501	0.3388297467542423	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.08359000000000023	No data	No data	-0.5056323450652125	0	No data	No data	0	0.5	0
TBX3	0.20033939695314382	0.32954309559610667	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.6887949999999996	No data	-0.7833923734111273	-0.9768214405434913	0	No data	-1	0	0.5	0
PALM2AKAP2	0.20007575775931893	0.32910942914120644	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	0	0	0	No data	-0.4615544905188581	No data	0	No data	No data	0	-1	0
DNAJC1	0.1999969832141052	0.3289798509959254	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.16967500000000016	No data	-0.11200250052094185	No data	0	No data	No data	0	-1	-1
EVX1	0.19029405637372468	0.3130192731168306	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.717445	No data	0.6257553657011878	0	0	No data	No data	0	0.5	0.5
MCU	0.18887917654583528	0.31069190323616647	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.8005699999999998	No data	-0.6200250052094186	-0.2678071892972911	0	No data	No data	0	0.5	-1
MYO9B	0.1846235006955137	0.3036916396090549	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.16782499999999984	No data	-0.9142529693686184	0	0	No data	No data	0	0.5	-1
SLC27A6	0.1843800948405531	0.30329125546020624	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0	No data	0.5266722233798709	No data	0	No data	No data	0	0.5	0
PLCE1	0.18090231762421713	0.29757057601774484	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.235445	No data	-0.5468847676599291	-0.9424031219802894	0	No data	No data	0	-1	0
STIM2	0.1722804590706477	0.283388273381586	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	1	0	0.6782850000000004	No data	-0.7671389872890185	-0.6162015858050054	0	No data	No data	0	0.5	-1
OVOL1	0.16891662518068704	0.27785502205894175	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.7752800000000001	No data	-0.5969993748697645	-0.7817254189640601	0	No data	No data	0	0.5	0
EBF1	0.16766052804907852	0.27578883765679707	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	1	No data	-0.8166284642633882	-0.9132481379934712	0	No data	-1	-0.7165825000000001	0.5	0
HAUS8	0.1664810356381022	0.2738486622032583	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0	No data	0.14013336111689934	No data	-1	No data	No data	No data	-1	0
