symbol	globalScore	otGeneticsPortal	geneBurden	eva	genomicsEngland	gene2Phenotype	uniprotLiterature	uniprotVariants	orphanet	clingen	cancerGeneCensus	intogen	evaSomatic	cancerBiomarkers	chembl	crisprScreen	crispr	slapenrich	progeny	reactome	sysbio	europepmc	expressionAtlas	impc	maxClinicalTrialPhase	isInMembrane	isSecreted	hasLigand	hasSmallMoleculeBinder	hasPocket	mouseOrthologMaxIdentityPercentage	hasHighQualityChemicalProbes	geneticConstraint	mouseKoScore	geneEssentiality	hasSafetyEvent	isCancerDriverGene	paralogMaxIdentityPercentage	tissueSpecificity	tissueDistribution
HTR2C	0.3695798546847018	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.607930797611621	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	1	0	1	1	0	0.5305700000000002	1	-0.053657011877474514	-0.9010662474293912	0	-1	No data	0	0.75	0.5
HTR2A	0.3695798546847018	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.607930797611621	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	1	0	1	1	0	0.5753700000000002	1	-0.4718691394040425	-0.17439265309339924	0	-1	No data	0	1	0.5
ADRA2B	0.3695798546847018	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.607930797611621	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	1	1	0	0.15555499999999967	0	No data	-0.8410782060696528	0	-1	No data	0	-1	0
ADRA2C	0.3695798546847018	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.607930797611621	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	1	0	1	1	0	0.5995649999999998	0	-0.3704938528860179	-0.05377051238253633	0	-1	No data	0	0.5	0
PGA5	0.3695798546847018	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.607930797611621	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	1	1	1	0	No data	No data	0.954990623046468	No data	No data	No data	No data	-0.9806699999999999	1	0
SLC6A4	0.25972224287967416	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.42555155832813474	No data	No data	No data	No data	No data	No data	0.03343619386863916	No data	No data	1	0	0	1	1	0	0.61905	1	-0.591373202750573	-0.9473682708582948	0	-1	No data	0	0.75	0.5
SLC6A2	0.25870589827929125	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.42555155832813474	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	1	1	0	0.7082650000000001	0	-0.527714107105647	-0.8541480885180219	0	-1	No data	-0.1693674999999999	0.5	0.5
HRH1	0.25870589827929125	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.42555155832813474	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	1	0	1	1	0	0	0	0.2993331944155033	-0.8126625175112107	0	-1	No data	0	-1	0
CACNA2D1	0.25870589827929125	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.42555155832813474	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	1	0	1	1	0	0.7891849999999998	No data	-0.8323609085226089	-0.7041181806021576	0	No data	No data	0	0.5	0
TACR1	0.09239496367117545	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.15198269940290526	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	1	0	1	1	1	0.72973	1	-0.0053136070014586645	-0.7233277132258803	0	-1	No data	0	0.5	0
DAGLB	0.09239496367117545	No data	0.15198269940290526	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	1	1	0	0	1	0.10606376328401756	No data	0	No data	No data	0	-1	-1
CCKAR	0.07497851301915888	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.12158615952232422	No data	No data	No data	No data	No data	No data	0.03495602086266821	No data	No data	1	1	0	1	1	0	0.5210299999999997	0	-0.030631381537820412	-0.8468572018533557	0	-1	No data	0	0.75	0.5
CCKBR	0.038066725032524285	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.06079307976116211	No data	No data	No data	No data	No data	No data	0.03647584785669726	No data	No data	1	1	0	1	1	0	0.46308500000000025	1	0.08710147947489055	-0.8202526738592488	0	No data	No data	0	0.75	0.5
GNB3	0.03734440173875718	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.3071435259199913	No data	No data	No data	1	0	0	0	0	0.8529400000000003	No data	0.523338195457387	-0.5608534310456883	0	-1	No data	-0.5808824999999999	1	0
MGLL	0.03695798546847018	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.06079307976116211	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.5	0	0	1	1	1	0.025560000000000117	1	-0.1457595332360908	-0.712913021923931	0	No data	No data	No data	-1	-1
SCTR	0.03695798546847018	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.06079307976116211	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	1	0	0	0	0	0	No data	0.28662221296103363	-0.3461166186398479	0	No data	No data	0	0.5	0.5
S100A8	0.035748881351183925	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.29402097649626097	No data	No data	No data	0	1	0	0	0	0	No data	0.8073556991039801	No data	0	No data	No data	0	0.5	-1
CD79A	0.021206707044798746	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.1744171139882498	No data	No data	No data	1	0	0	0	0	0	No data	-0.49583246509689516	0	0	No data	-1	0	0.75	0
IL1B	0.019148958881921863	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.1574929166045906	No data	No data	1	0	1	1	1	0	0	No data	-0.3212127526568035	-0.9021591392901102	0	-1	No data	0	0.5	0
GAST	0.01610602634667273	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.13246595179869575	No data	No data	No data	0	1	0	0	0	0	No data	0.7620337570327151	-0.30538148442931373	0	No data	No data	No data	1	0.5
CYP2C19	0.015861135430218453	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.1304518169874937	No data	No data	No data	0	0	1	1	0	No data	No data	0.8908105855386539	-0.32065966501967275	0	-1	No data	-0.785715	1	0.5
MLN	0.014424689157600553	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.11863759176431642	No data	No data	No data	0	1	0	0	0	No data	No data	0.6664930193790373	No data	0	No data	No data	No data	1	1
GHRL	0.013284820469253623	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.10926260457148841	No data	No data	No data	0	1	0	0	0	0.188035	No data	0.9929151906647218	-0.2948782721385751	0	No data	No data	No data	1	0
PTGS2	0.012445190962224347	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.10235697065453662	No data	No data	1	0	0	1	1	0	0.3377499999999998	0	-0.8072515107314024	-0.9747706328107875	0	-1	No data	-0.02317999999999998	0.5	0
ERBB2	0.011087395640541052	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.09118961964174316	No data	No data	1	1	0	1	1	1	0.37848499999999985	1	-0.6316941029381121	-0.9657330905881697	0	-1	No data	0	-1	-1
FHIT	0.010717815785856354	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.08814996565368506	No data	No data	No data	1	0	1	1	0	0.5578249999999997	No data	0.5798082933944573	-0.69100696481111	0	No data	-1	0	1	-1
TNF	0.010550465669797423	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.08677357448616732	No data	No data	1	1	1	1	1	1	0	0	-0.5138570535528235	-0.9816011053449519	0	-1	No data	0	0.5	0
DDX53	0.0103277037170225	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.08494144199962372	No data	No data	No data	0	0	0	0	0	No data	No data	-0.07897478641383626	No data	0	No data	No data	-0.009507499999999957	1	1
MIF	0.0103277037170225	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.08494144199962372	No data	No data	0.75	0	1	1	1	1	0.47826000000000024	1	0.7452594290477184	-0.7904990920766793	0	No data	No data	0	-1	-1
PDE5A	0.009704414246974357	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.07981512274999152	No data	No data	1	0	0	1	1	1	0.6228549999999998	0	-0.48520525109397794	-0.6162600889050437	0	-1	No data	0	-1	-1
GHSR	0.009609076221802246	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.07903100368951074	No data	No data	1	1	0	1	1	0	0.7677599999999998	0	0.12898520525109403	-0.2980558385350718	0	-1	No data	0	1	1
IL9	0.008869916512432843	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.07295169571339452	No data	No data	0.5	0	1	0	0	0	0	No data	0.944259220670973	-0.7657075216414139	0	No data	No data	No data	No data	No data
MAPK14	0.00813075680306344	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.06687238773727831	No data	No data	0.75	0	0	1	1	1	0.7777799999999999	1	-0.532090018753907	-0.9329430481367057	0	No data	No data	-0.35416750000000013	-1	-1
LEP	0.007463459843216062	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.061384123592173406	No data	No data	No data	1	1	0	0	0	0.16167500000000032	No data	-0.09845801208585125	-0.9856004644788507	0	-1	No data	No data	0.75	0
TRPV4	0.0073915970936940375	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.06079307976116211	No data	No data	1	1	0	1	1	0	0.7588999999999999	No data	0.18160033340279225	-0.8080088176687852	0	No data	No data	0	0.5	0
HSPG2	0.0073915970936940375	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.06079307976116211	No data	No data	No data	1	1	0	0	0	0	No data	-0.6136695144821838	-0.976778655519587	0	-1	No data	0	-1	0
ASPA	0.0073915970936940375	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.06079307976116211	No data	No data	No data	0	0	0	0	1	0.31310000000000004	No data	0.2326526359658263	-0.8317202666571444	0	No data	No data	0	0.5	0
NOD1	0.0073915970936940375	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.06079307976116211	No data	No data	No data	0	0	1	1	0	0.07659999999999982	0	0.30996040841842043	0	0	No data	No data	0	-1	0
SSTR3	0.0073915970936940375	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.06079307976116211	No data	No data	1	1	0	1	1	0	0.28229499999999985	1	No data	No data	0	No data	No data	0	0.5	0.5
GSTM1	0.006652437384324632	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.0547137717850459	No data	No data	No data	0	0	0	1	1	0.19724999999999965	No data	0.12992290060429257	-0.28835299683667714	0	-1	No data	-0.6903675	0.5	0
CRP	0.006631905170175482	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.054544902119042664	No data	No data	No data	0	1	0	0	1	0	No data	0.9482183788289227	No data	0	No data	No data	0	1	0.5
TGM2	0.006296498881305759	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.05178631273528851	No data	No data	No data	1	1	1	1	1	0.20669499999999985	No data	0.3325692852677642	-0.9056782173592794	0	No data	No data	0	0.5	-1
ALB	0.006069938468913243	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.04992293936053431	No data	No data	No data	0	1	1	1	1	0	No data	-0.6427380704313399	-0.05377051238253633	0	No data	No data	0	1	0
GPT	0.005784968321921405	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.04757916809486229	No data	No data	No data	0	0	0	0	0	0.36492	No data	0.6997291102312981	No data	0	No data	No data	-0.16834750000000015	0.5	0
SST	0.005707955533463729	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.046945767148897415	No data	No data	No data	0	1	0	0	0	0.8275849999999998	No data	0.18941446134611373	-0.3233400745352491	0	No data	No data	No data	0.75	0
CXCL8	0.005595028355643402	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.046016983985879646	No data	No data	0.5	0	1	1	1	0	No data	No data	0.8795582413002709	No data	0	-1	No data	0	1	0
GCG	0.005420504535375625	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.044581591824852204	No data	No data	No data	0	1	1	1	0	0.5	No data	-0.03729943738278807	-0.6316654894875956	0	No data	No data	No data	1	0
TRPV1	0.00537430705354004	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.04420163507634495	No data	No data	1	1	0	1	1	0	0.3444600000000001	1	0.213481975411544	-0.9131001049313087	0	-1	No data	0	0.5	-1
CDH1	0.005245980715107851	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.043146199663824776	No data	No data	No data	1	0	0	0	0	0.053289999999999796	0	-0.5874140445926235	-0.8900775914690636	0	No data	-1	0	0.5	0
CEACAM5	0.005174117965585825	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.04255515583281347	No data	No data	0.75	1	0	0	0	0	0	No data	0.09762450510523024	-0.8096466807352917	0	No data	No data	0	1	0
IL10	0.0051535857514366755	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.04238628616681025	No data	No data	0.5	0	1	0	0	0	0	No data	0.16045009376953523	-0.9605896874209293	0	-1	No data	0	0.5	0
CD40LG	0.0051535857514366755	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.04238628616681025	No data	No data	0.75	1	1	0	1	1	0	No data	-0.4268597624505105	-0.7189994236083275	0	No data	No data	0	0.75	0.5
NPY	0.004989328038243475	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.04103532883878443	No data	No data	No data	0	1	0	0	0	0.6391750000000002	No data	0.20816836841008546	-0.25301748681048286	0	No data	No data	0	0.75	0
PIK3C2A	0.004619748183558772	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.037995674850726316	No data	No data	No data	0	0	1	1	0	0.5077100000000001	No data	-0.6797249426963952	-0.8974672974917786	0	No data	No data	0	-1	-1
TAC1	0.0044349582562164215	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.03647584785669726	No data	No data	No data	0	1	0	0	0	0.7674399999999999	No data	-0.4512398416336737	-0.2024885471391505	0	No data	No data	No data	1	0
AGA	0.0044349582562164215	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.03647584785669726	No data	No data	No data	0	0	0	0	0	0.11849500000000006	No data	0.1674307147322358	-0.821189094388658	0	No data	No data	0	-1	-1
MCM5	0.0044349582562164215	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.03647584785669726	No data	No data	No data	0	0	0	0	0	0.7820149999999998	No data	-0.4202958949781205	-0.022060910089015118	-1	No data	No data	0	0.5	-1
CELA3B	0.0044349582562164215	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.03647584785669726	No data	No data	No data	0	1	0	0	0	0.20370500000000008	No data	0.7020212544280058	No data	0	No data	No data	-0.8240749999999999	1	0
IL1RN	0.0044349582562164215	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.03647584785669726	No data	No data	No data	0	1	1	1	0	0	No data	-0.005209418628881024	-0.8974208797341889	0	No data	No data	0	1	0
GAN	0.0042501683288740716	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.03495602086266821	No data	No data	No data	0	0	0	0	0	0.907875	No data	-0.49791623254844763	-0.6833137268524514	0	No data	No data	0	1	0
HTR5A	0.00406537840153172	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.03343619386863916	No data	No data	1	1	0	1	1	0	0.3977600000000002	0	0.14211294019587406	0	0	-1	No data	0	1	1
PYY	0.0037573951892944687	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.03090314887859074	No data	No data	No data	0	1	0	0	0	0	No data	0.7593248593456969	-0.3054443579612265	0	No data	No data	0	1	0.5
TLR2	0.0036957985468470188	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.030396539880581056	No data	No data	0.5	0	0	1	1	1	0	No data	0.02958949781204412	-0.971232428769086	0	No data	No data	0	0.5	-1
TMPRSS2	0.0036957985468470188	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.030396539880581056	No data	No data	No data	1	1	1	1	0	0	No data	0.039695769952073245	-0.7639040090835333	0	No data	No data	0	0.5	0
TLR4	0.0036957985468470188	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.030396539880581056	No data	No data	0.75	1	0	1	1	0	0	0	0.10252135861637846	-0.9683809999700213	0	-1	No data	0	-1	-1
SELP	0.0036957985468470188	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.030396539880581056	No data	No data	1	1	0	1	1	0	0	No data	0.4690560533444468	-0.8742656700892049	0	-1	No data	0	-1	0
GAL	0.003326218692162316	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.02735688589252295	No data	No data	No data	0	1	0	0	0	0	No data	0.790893936236716	-0.33569970255889203	0	-1	No data	No data	1	0
CCK	0.0031697632203457927	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.026070099037578353	No data	No data	No data	0	1	0	0	0	0	No data	0.9275890810585539	0	0	-1	No data	No data	0.75	0.5
NGF	0.0029566388374776143	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.024317231904464845	No data	No data	0.75	0	1	0	1	0	0.2531100000000002	No data	-0.4593665346947281	-0.9440334094766056	0	No data	No data	0	0.5	0
TFF3	0.0029566388374776143	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.024317231904464845	No data	No data	No data	0	1	0	0	0	0	No data	0.6735778287143155	0	0	No data	No data	0	0.5	0
CD1D	0.0029566388374776143	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.024317231904464845	No data	No data	No data	0	0	0	0	1	0	No data	0.10846009585330285	-0.8166450479416612	0	No data	No data	0	0.75	0
BCHE	0.0029566388374776143	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.024317231904464845	No data	No data	1	0	1	1	1	1	0	No data	0.47957907897478647	-0.43428573990479	0	-1	No data	0	1	0
NR3C1	0.0029566388374776143	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.024317231904464845	No data	No data	1	0	0	1	1	1	0.5109400000000001	1	-0.7278599708272557	-0.9536043719349752	0	-1	No data	0	-1	-1
RHEB	0.0029566388374776143	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.024317231904464845	No data	No data	No data	0	0	0	0	0	0.9456499999999999	No data	-0.8279849968743488	-0.7938198776833546	-1	No data	No data	0	-1	-1
IL6	0.002843711659657289	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.023388448741447087	No data	No data	1	0	1	0	1	0	0	No data	-0.1933736195040634	-0.9768981946067004	0	-1	No data	No data	0.5	0
ATP12A	0.002843711659657289	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.023388448741447087	No data	No data	No data	1	0	0	1	0	0.3118400000000001	No data	-0.12023338195457389	-0.17389382006412213	0	No data	No data	-0.09528499999999998	0.75	0.5
VIP	0.002771848910135263	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.02279740491043579	No data	No data	No data	0	1	0	0	0	0	No data	0.5482392165034382	-0.8816230680570553	0	No data	No data	0	0.5	0
PTGS1	0.0025870589827929123	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.021277577916406734	No data	No data	1	0	0	0	0	0	0.48247	1	-0.15784538445509477	-0.9397369417042986	0	-1	No data	-0.035892499999999924	0.5	0
TGFB1	0.0025870589827929123	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.021277577916406734	No data	No data	1	0	1	0	0	0	0.5	No data	-0.3610127109814545	-0.981238573722934	0	-1	No data	0	-1	0
