symbol	globalScore	otGeneticsPortal	geneBurden	eva	genomicsEngland	gene2Phenotype	uniprotLiterature	uniprotVariants	orphanet	clingen	cancerGeneCensus	intogen	evaSomatic	cancerBiomarkers	chembl	crisprScreen	crispr	slapenrich	progeny	reactome	sysbio	europepmc	expressionAtlas	impc	maxClinicalTrialPhase	isInMembrane	isSecreted	hasLigand	hasSmallMoleculeBinder	hasPocket	mouseOrthologMaxIdentityPercentage	hasHighQualityChemicalProbes	geneticConstraint	mouseKoScore	geneEssentiality	hasSafetyEvent	isCancerDriverGene	paralogMaxIdentityPercentage	tissueSpecificity	tissueDistribution
NR3C1	0.3233823728491141	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.5319394479101685	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	1	1	1	0.5109400000000001	1	-0.7278599708272557	-0.9536043719349752	0	-1	No data	0	-1	-1
POLE2	0.3233823728491141	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.5319394479101685	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	0	0	0	0.5066400000000002	No data	-0.17993331944155033	-0.8151437838902827	-1	No data	No data	No data	0.5	0
PRIM2	0.3233823728491141	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.5319394479101685	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	0	0	0	0.46955000000000024	No data	0.15482392165034375	No data	-1	No data	No data	No data	0.5	-1
POLD2	0.3233823728491141	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.5319394479101685	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	0	0	1	0.7121549999999999	No data	-0.2681808710147947	No data	-1	No data	No data	No data	-1	-1
IL2RB	0.27030808785908683	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.42555155832813474	No data	No data	No data	No data	No data	No data	No data	No data	0.3816944173704364	1	1	0	0	0	0	0	No data	-0.50218795582413	-0.7368998508903792	0	No data	No data	0	0.5	0
IL2RA	0.26694752903876007	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.42555155832813474	No data	No data	No data	No data	No data	No data	No data	No data	0.271137135734783	1	0	0	0	1	0	0	No data	-0.3085017712023338	-0.8958009979365766	0	No data	No data	No data	0.5	0
DHFR	0.26637652816327223	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.42555155832813474	No data	No data	No data	No data	No data	No data	No data	No data	0.2523520740885839	1	0	0	1	1	1	0.4919800000000002	0	-0.032090018753907046	-0.8860725421928369	-1	-1	No data	-0.799465	-1	-1
TOP2B	0.25870589827929125	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.42555155832813474	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	1	1	1	0.7570700000000002	No data	-0.8282975619920817	-0.7088577420492345	0	No data	No data	-0.15283000000000016	-1	-1
IMPDH2	0.25870589827929125	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.42555155832813474	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	1	1	1	0.9416350000000001	0	-0.13877891227339034	-0.5346994805009405	-1	-1	No data	-0.5768474999999998	-1	-1
IMPDH1	0.25870589827929125	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.42555155832813474	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	1	1	0	0.30718000000000034	0	-0.251927484892686	0	0	-1	No data	-0.2821375	0.5	-1
CSF3R	0.25870589827929125	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.42555155832813474	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	1	1	0	0	0	0	No data	-0.17784955198999797	-0.7884090736282103	0	No data	-1	0	0.5	0
RRM1	0.25870589827929125	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.42555155832813474	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	0	1	1	0.88005	No data	-0.9770785580329235	No data	-1	-1	No data	No data	-1	-1
TET2	0.06628168307200338	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.012158615952232422	No data	0.5421020244102427	No data	0	0	1	1	0	0	No data	0.5245884559283185	-0.8804992683110604	0	No data	-1	0	0.5	0
SPTA1	0.06395207035153326	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.5259814982460329	No data	0	0	0	0	0	0.02232500000000002	No data	-0.5087518232965201	-0.9748575796462347	0	No data	No data	0	1	0.5
IKZF1	0.06337816955778136	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.5212613821077604	No data	0	0	1	1	0	0.6242750000000001	0	-0.936340904355074	-0.9049686283987348	0	No data	-1	0	0.75	0
GATA1	0.063274888560827	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.520411935120043	No data	0	0	0	0	0	0.2978200000000001	No data	-0.7256720150031257	-0.9546249698696093	0	-1	-1	0	1	0.5
SIPA1	0.0622150727376227	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.5116953523497014	No data	1	0	0	0	0	0.48176500000000005	No data	-0.48364242550531356	-0.09323872049189247	0	No data	No data	0	0.5	0
KIT	0.06200501358601465	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.012158615952232422	No data	0.5069280415918818	1	1	0	1	1	1	0.13934500000000014	1	-0.748906022087935	-0.9831290176435922	0	-1	-1	0	0.5	0
ANK1	0.061679398530598346	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.5072896353739464	No data	0	0	0	0	1	0.5372349999999997	No data	-0.92425505313607	-0.9696272042008133	0	No data	No data	0	0.75	0
ASXL1	0.06136914551467772	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.012158615952232422	No data	0.5016982681223103	No data	0	0	0	0	0	0	No data	-0.14482183788289227	-0.9242078669203868	0	No data	-1	0	-1	-1
JAK2	0.06028868885123957	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.07077495833703282	No data	0.47815783668146034	1	1	0	1	1	1	0.6863950000000003	1	-0.7031673265263596	-0.8880652763329555	0	-1	-1	0	-1	-1
SLC4A1	0.06026292935974254	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.49563971422814596	No data	1	0	0	0	1	0.12184499999999972	No data	-0.6910814753073558	-0.9502398022725533	0	No data	No data	0	1	0.5
ABCB7	0.06016048134447337	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.49479711819853484	No data	No data	No data	0	0	0	0	0	0.6143599999999999	No data	-0.9737445301104397	-0.2123185238501421	-1	No data	No data	0	-1	-1
TP53	0.06014869838632375	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.0955802309578271	No data	0.4708051501018803	0.75	0	0	1	1	0	0	No data	-0.5366743071473223	-0.9868896764809534	0	-1	-1	0	-1	-1
SAMD9L	0.06001976840079557	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.49363980766063625	No data	0	0	0	0	0	0	No data	-0.15732444259220668	-0.6468804191567717	0	No data	No data	0	0.5	-1
MYB	0.05962801375482978	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.4904177744332947	No data	0	0	1	1	0	0.3955300000000001	No data	-0.6871223171494061	-0.9180473187796945	0	-1	No data	0	0.75	0
RAD50	0.059385938950011305	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.48842680107111663	No data	0	0	0	0	0	0.61509	No data	-0.04542613044384247	-0.8993232330488399	0	No data	No data	No data	-1	-1
SPI1	0.059282573624320246	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.4875766605115567	No data	0	0	0	0	0	0.24074000000000026	No data	-0.8329860387580745	-0.9418508644108278	0	No data	No data	0	0.75	0
CTSG	0.059161727171502594	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.48658274431836146	No data	1	1	1	1	0	0	No data	0.47280683475724117	-0.8047092754757018	0	No data	No data	0	1	0
ZFPM1	0.057622067762993195	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.47391963023894434	No data	0	0	0	0	0	0	No data	-0.5307355699103979	-0.9176832545867355	0	No data	No data	0	-1	0
MIR146A	0.05675637828392965	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.4667996629460832	No data	No data	No data	No data	No data	No data	No data	No data	No data	-0.8030381114142356	No data	No data	No data	No data	No data	No data
C9orf72	0.056335262571730584	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.46333614609635704	No data	0	0	0	0	0	0.9064450000000001	No data	0.02260887684934354	-0.885673939109945	0	No data	No data	No data	-1	-1
KITLG	0.055602737021108156	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.4573114015571734	No data	0	0	0	0	0	0.13919500000000012	No data	-0.6035632423421546	-0.9666417614896119	0	No data	No data	No data	-1	0
TTC7A	0.0555843337972109	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.4571600420276878	No data	1	0	0	0	0	0.40559500000000026	No data	0.43654928110022917	-0.9436335498725712	0	No data	No data	0	0.5	0
STEAP3	0.054496808116815676	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.448215556202428	No data	0	0	0	0	1	0.2771099999999997	No data	0.49249843717441144	-0.846062305040505	0	No data	No data	0	0.5	0
RASA3	0.05449434425111778	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.44819529184250756	No data	1	0	0	0	0	0.7422049999999999	No data	-0.24661387789122735	-0.9296476432452133	0	No data	No data	-0.010792499999999983	-1	0
SH2B3	0.05446847366128986	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.44798251606334355	No data	0	0	0	0	0	0	No data	-0.13252760991873302	0	0	No data	-1	0	0.5	-1
WAS	0.05387215086701912	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.4430779874836638	No data	1	0	0	0	0	0.4621499999999997	No data	-0.9418628881016878	-0.3299842383189894	0	No data	-1	0	0.5	0
LYN	0.053762114164023725	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.4421729773786675	1	1	0	1	1	1	0.8046900000000001	1	-0.8611168993540321	-0.8309889296828362	0	-1	No data	-0.2578125	0.5	-1
NBEAL2	0.053706933838497874	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.4417191401512838	No data	0	0	0	0	0	0.3990549999999999	No data	-0.7262971452385913	-0.3099872133510065	0	No data	No data	0	-1	0
IFNG	0.0533280118263753	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.039073063319826906	No data	0.42883438463523743	1	0	1	0	1	0	0	No data	-0.11189831214836421	-0.9682818594839723	0	No data	No data	No data	0.75	0.5
SLC11A2	0.05251298558572481	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.43189936907319615	No data	0	0	1	1	0	0.48306499999999986	No data	-0.46270056261721193	-0.8728225959091165	0	No data	No data	-0.024065000000000048	-1	-1
FLT3	0.05222122282266538	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.4294997311192902	1	0	0	1	1	0	0.2950650000000003	1	-0.6921233590331319	-0.8755641176132856	0	-1	-1	0	0.5	0.5
THUMPD3-AS1	0.05207667603505537	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.4283108886706275	No data	No data	No data	No data	No data	No data	No data	No data	No data	-0.9839024246800054	No data	No data	No data	No data	No data	No data
FOXP3	0.05190348680870729	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.04382167832783768	No data	0.41593105345593084	No data	0	0	0	0	0	0.3155450000000002	No data	-0.892165034382163	-0.9670044939360092	0	-1	No data	0	0.5	0.5
EXOC6	0.05187833484637457	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.42667960769703633	No data	0	0	0	0	0	0.5460200000000001	No data	-0.3851844134194624	-0.6917852555043266	0	No data	No data	-0.284825	1	-1
KLF1	0.05187279114855431	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.4266340128872155	No data	0	0	0	0	0	0	No data	0.2676599291519066	-0.8897708109079707	0	No data	No data	0	1	0.5
LDHA	0.0518391183173497	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.42635706663497014	0.75	0	0	1	1	1	No data	No data	-0.3440300062513023	-0.8919528932659215	0	No data	No data	-0.3900600000000001	-1	-1
PRKDC	0.051100163930121796	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.42027944735551404	0.5	0	0	1	1	0	0	1	-0.9980204209210252	-0.908767152766858	-1	No data	No data	0	-1	-1
TNF	0.050839002169517866	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.04164832572637613	No data	0.40771940959706543	1	1	1	1	1	1	0	0	-0.5138570535528235	-0.9816011053449519	0	-1	No data	0	0.5	0
AHSP	0.05083570901188073	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.41810440605739235	No data	0	0	0	0	0	0	No data	0.9863513231923318	0	0	No data	No data	No data	1	0
FECH	0.05082092581769333	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.012158615952232422	No data	0.41494316590981195	No data	0	0	1	1	1	0.4089849999999998	No data	-0.35924150864763493	-0.9160393794820826	0	No data	No data	No data	-1	-1
ZFP36L2	0.05064722328599153	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.4165541825234827	No data	0	0	0	0	0	0.42307500000000003	No data	-0.7770368826838925	-0.8691740264408959	0	No data	No data	0	-1	-1
CXCR2	0.050483376217081315	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.41520660258877695	0.75	1	0	1	1	0	0	No data	0.27266097103563247	-0.9000744256448714	0	No data	No data	-0.381945	0.5	0
CEBPA	0.050320145114595566	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.41386408874405134	No data	0	0	0	0	0	0.7206699999999998	No data	0.32360908522608867	-0.9672554043921994	0	No data	-1	0	0.75	0
KMT2A	0.05005995063079046	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.4117240879016254	0.25	0	0	1	1	0	0.5543799999999998	0	-0.9951031464888519	-0.9520643569183512	0	No data	-1	0	-1	-1
MIR451A	0.04992161483796057	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.41058632852692867	No data	No data	No data	No data	No data	No data	No data	No data	No data	-0.6638575872640495	No data	No data	No data	No data	No data	No data
MPL	0.049638886249126775	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.04002211084276505	No data	0.398255465515373	1	1	0	1	1	0	0.047245000000000203	No data	-0.18087101479474887	-0.2366697240320162	0	No data	-1	0	-1	0.5
ARID4A	0.0495754417074059	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.4077391859581142	No data	0	0	0	0	0	0.2919649999999997	No data	-0.9499895811627422	-0.8111235195676053	0	-1	No data	0	-1	-1
ITGB2	0.049460974613524375	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.4067977375701462	1	1	0	1	1	0	0.031210000000000092	No data	0.09908314232131699	-0.8741891331423013	0	No data	No data	0	0.5	-1
HEPH	0.04926684252874416	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.4052010748780857	No data	0	0	0	0	0	0.287565	No data	-0.41946238799749946	-0.7957903043520295	0	No data	No data	0	0.5	0
GIMAP1-GIMAP5	0.04922618874472886	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.40486671293939935	No data	No data	No data	0	0	0	No data	No data	No data	-0.915997286808185	No data	No data	No data	No data	0.5	0
GIMAP5	0.04922618874472886	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.40486671293939935	No data	0	0	0	0	0	0	No data	0.9040425088560116	-0.915997286808185	0	No data	No data	0	0.5	0
BNIP3L	0.04864040467505361	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.40004886136832724	No data	0	0	0	0	0	0.8401800000000001	No data	-0.1877474473848718	-0.10843390742504261	0	No data	No data	0	-1	-1
TPI1	0.0484352878557036	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.398361853404955	No data	0	0	0	1	0	0.7991950000000003	No data	-0.21806626380495941	-0.6441794138647511	-1	No data	No data	No data	0.5	-1
ADD2	0.04837800297822746	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.39789070703680596	No data	1	0	0	0	0	0.6280999999999999	No data	-0.7926651385705356	-0.8948523920539744	0	No data	No data	0	0.5	0
SMAP1	0.04827452061891575	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.39703960392014975	No data	1	0	0	0	0	0.35760000000000003	No data	-0.8056886851427381	-0.6513299624446836	0	No data	No data	0	-1	-1
LTA	0.04798574939945785	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.3946645702765804	0.5	0	1	0	1	0	0	No data	0.028130860595957596	-0.9424448113592304	0	-1	No data	0	0.75	0.5
DIDO1	0.0479326592533324	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.394227923981196	No data	0	0	0	0	0	0	No data	-0.9023754948947698	-0.48614239651213614	0	No data	No data	0	-1	-1
LIG1	0.04783800574610483	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.39344943482092115	No data	0	0	1	1	0	0.2110999999999997	No data	-0.5593873723692435	-0.8558438033542378	0	No data	No data	0	0.5	0
TMPRSS6	0.04714175836430714	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.38772306444675164	0.5	1	0	1	1	0	0.19575999999999993	No data	-0.2321316941029381	-0.8855051329838026	0	No data	No data	0	1	0.5
CD47	0.04713724127719431	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.3876859131202309	0.75	1	0	0	1	0	0	No data	-0.6625338612210877	-0.929028251222855	0	No data	No data	No data	-1	-1
ARHGEF1	0.0468405507827391	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.38524574644648424	No data	1	0	0	0	0	0.375	No data	-0.7012919358199625	-0.502728003078981	0	No data	No data	0	0.5	-1
KLF13	0.046738916322700816	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.3844098415997683	No data	0	0	0	0	0	0.6180549999999997	No data	0.027297353615336473	0	0	No data	No data	0	-1	-1
INPP5D	0.046546734798264766	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.3828292215259781	0.75	0	0	0	0	0	0.3902450000000002	No data	-0.7472390081266931	-0.8684979069904486	0	No data	No data	0	0.5	0
MYH9	0.04643755474952666	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.3819312570770059	No data	1	0	0	1	0	0.8545900000000003	No data	-0.9854136278391331	-0.9311505690805677	0	No data	No data	-0.4566324999999999	-1	-1
RUNX1	0.04625661461233727	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.01823792392834863	No data	0.37588361216326527	No data	0	0	1	1	1	0.6666649999999997	No data	-0.5762658887268182	-0.9638976544517205	0	No data	No data	-0.11979250000000015	0.5	0
MIR144	0.04617900284285349	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.37980476580786027	No data	No data	No data	No data	No data	No data	0	No data	No data	-0.6447013826267844	No data	No data	No data	No data	No data	No data
SPTB	0.04613095746174448	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.37940961078941277	No data	0	0	0	0	0	0.5403799999999996	No data	-0.9494686392998541	-0.9501953005563135	0	No data	No data	0	0.5	0
